name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Las Vegas,2023-04-10,32.4,14.8,24,30.1,14.8,23.2,-2.7,18.9,0,0,0,,0,0,28.2,14.4,14.8,1017.2,0.2,16,312.3,26.9,10,10,2023-04-10T06:14:10,2023-04-10T19:10:11,0.66,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-11,34,16,25.1,31.5,16,24.2,-2.4,17.6,0,0,0,,0,0,47.9,26.3,265.7,1011.2,5.8,16,283.1,24.4,10,10,2023-04-11T06:12:47,2023-04-11T19:11:02,0.7,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,F4443,72386023169,KVGT,72484653123"
Las Vegas,2023-04-12,28.5,20.6,24.9,27,20.6,24.4,-1.5,18.4,0,0,0,,0,0,50,31.3,203.6,1003.3,23.3,16,193.5,16.8,7,10,2023-04-12T06:11:25,2023-04-12T19:11:53,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLAS,CMP12,74614023112,KLSV,F4443,72386023169,KVGT,72484653123"
Las Vegas,2023-04-13,25.5,17.2,21.5,25.5,17.2,21.5,-3.9,19.1,0,0,0,,0,0,54.6,29.2,256.4,999.8,13.7,16,312.1,26.8,10,10,2023-04-13T06:10:04,2023-04-13T19:12:44,0.75,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-14,23.5,13.1,18.9,23.5,13.1,18.9,-9.4,14.3,0,0,0,,0,0,44.6,25.4,7,1008.1,7.2,15.7,334.1,28.9,10,10,2023-04-14T06:08:43,2023-04-14T19:13:35,0.81,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-15,26,12.8,19.5,26,12.8,19.5,-10.2,13.2,0,0,0,,0,0,37.1,11.6,42.1,1017.6,0,16,337.3,29.3,10,10,2023-04-15T06:07:23,2023-04-15T19:14:26,0.84,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-16,28.9,13.4,21.7,27.3,13.4,21.3,-7,15,0,0,0,,0,0,33.5,16.9,146.2,1015.3,9.9,16,322,27.7,10,10,2023-04-16T06:06:04,2023-04-16T19:15:17,0.88,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-17,29.8,15.8,23.1,28.1,15.8,22.6,-6.8,14.7,0,0,0,,0,0,61.5,36.7,217.9,1006.2,13,16,339.6,29.3,10,10,2023-04-17T06:04:45,2023-04-17T19:16:08,0.91,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-18,25.8,16.4,20.9,25.8,16.4,20.9,-7.8,14.7,0,0,0,,0,0,65.2,41.7,217.6,1003.7,17.8,15.9,320.4,27.4,10,10,2023-04-18T06:03:27,2023-04-18T19:16:59,0.95,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-19,20.9,13.1,16.8,20.9,13.1,16.8,-12.6,13,0,0,0,,0,0,54.4,29.8,338.9,1013.4,5.5,16,347.7,30,10,10,2023-04-19T06:02:09,2023-04-19T19:17:50,0,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-20,23.2,11.7,17.7,23.2,11.7,17.7,-13.1,11.4,0,0,0,,0,0,37.1,25.9,29.3,1021.2,4.5,16,351,30.5,10,10,2023-04-20T06:00:53,2023-04-20T19:18:42,0.02,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-21,30.3,12.9,21.3,28.3,12.9,20.9,-6,16.1,0,0,0,,0,0,40.7,19,47.4,1019.3,15.4,16,334.3,28.9,10,10,2023-04-21T05:59:37,2023-04-21T19:19:33,0.05,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-22,28,19.5,23.9,26.6,19.5,23.7,-1.2,19.3,0,0,0,,0,0,34.6,20.2,52.8,1012.9,16.1,16,342,29.4,10,10,2023-04-22T05:58:22,2023-04-22T19:20:24,0.08,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-23,29.5,17.4,23.6,27.8,17.4,23.1,-0.9,20.5,0,0,0,,0,0,38.9,19.6,150.5,1007.6,18.8,16,290.5,24.9,10,10,2023-04-23T05:57:08,2023-04-23T19:21:16,0.12,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-24,32.3,19.2,25.4,30.1,19.2,24.7,-1.4,19.1,0,0,0,,0,0,47.5,21.1,307.7,1006.2,10.7,16,342.4,29.6,10,10,2023-04-24T05:55:55,2023-04-24T19:22:07,0.15,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-25,27,20.3,23.7,26.5,20.3,23.5,-8.8,11.1,0,0,0,,0,0,63.2,38.4,355.2,1009.8,4.8,16,358.7,30.9,10,10,2023-04-25T05:54:43,2023-04-25T19:22:58,0.18,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-26,29.2,15.3,22.6,27.5,15.3,22.3,-4.1,17.2,0,0,0,,0,0,31.7,26.6,37.7,1015.1,4.4,16,353.4,30.5,10,10,2023-04-26T05:53:31,2023-04-26T19:23:50,0.21,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-27,32.9,17.2,25,30.6,17.2,24.2,-5.7,13.8,0,0,0,,0,0,33.5,17.2,358.5,1012.1,17.2,16,340.8,29.3,10,10,2023-04-27T05:52:21,2023-04-27T19:24:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-28,32.2,22,26.8,30,22,25.9,-5.9,11.8,0,0,0,,0,0,56.6,35.4,47.6,1013.8,6.5,16,357.3,30.7,10,10,2023-04-28T05:51:11,2023-04-28T19:25:33,0.28,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-29,35.6,17.6,27.1,32.8,17.6,25.9,-6.1,12,0,0,0,,0,0,27.7,14.8,101.1,1014.1,3.1,16,352.4,30.3,10,10,2023-04-29T05:50:03,2023-04-29T19:26:24,0.31,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-04-30,36.1,19.3,28.4,33.2,19.3,27,-5.7,11.2,0,0,0,,0,0,47.1,28.1,222.4,1006.9,10.8,15.7,341.5,29.4,10,10,2023-04-30T05:48:56,2023-04-30T19:27:16,0.34,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-01,32.3,20.1,26.5,30.1,20.1,25.6,-5.2,13,0,0,0,,0,0,64.2,45.4,189.5,1000.5,12.3,16,349.3,30,10,10,2023-05-01T05:47:50,2023-05-01T19:28:07,0.37,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-02,25.9,13.4,20.2,25.9,13.4,20.2,-3.8,22,0,0,0,,0,0,63,33.4,170.7,1006.3,12.5,16,342.2,29.4,10,10,2023-05-02T05:46:45,2023-05-02T19:28:58,0.41,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-03,26.5,13.7,21.2,26.5,13.7,21.2,-6,16,0,0,0,,0,0,54.5,35.5,179.6,1006.1,14,16,312,27,10,10,2023-05-03T05:45:41,2023-05-03T19:29:49,0.44,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-04,19.9,14.7,17.7,19.9,14.7,17.7,-1.7,27.1,0,0,0,,0,0,60,38.6,217.7,1007.8,45.2,16,325.3,28.2,10,10,2023-05-04T05:44:38,2023-05-04T19:30:41,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-05,22.9,14,18.5,22.9,14,18.5,-1.5,26.8,0,0,0,,0,0,41.9,27.9,206.8,1011.5,16.6,16,359.2,31.2,10,10,2023-05-05T05:43:36,2023-05-05T19:31:32,0.5,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-06,23.9,14.2,19.4,23.9,14.2,19.4,-1,26.7,0,0,0,,0,0,51.1,34.9,200.6,1012,23,16,302.4,26,10,10,2023-05-06T05:42:36,2023-05-06T19:32:23,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-07,27.6,14.6,21.2,26.4,14.6,21.1,-1.4,23.4,0,0,0,,0,0,47.5,27.6,205.2,1012.4,11,16,359.6,30.8,10,10,2023-05-07T05:41:37,2023-05-07T19:33:13,0.57,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-08,29.3,15.9,23.6,27.7,15.9,23.1,-3.8,18.3,0,0,0,,0,0,54,35.7,208.4,1009.8,2.5,16,372.7,32.1,10,10,2023-05-08T05:40:39,2023-05-08T19:34:04,0.61,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-09,30,14.9,23.3,28.2,14.9,22.9,-10.2,10.8,0,0,0,,0,0,49.7,28.5,217.3,1008.1,17.1,16,356.2,30.6,10,10,2023-05-09T05:39:42,2023-05-09T19:34:54,0.65,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-10,28.3,17.8,23.6,26.8,17.8,23.3,-3,17.7,0,0,0,,0,0,37.2,22.4,225,1006.7,13.2,16,362,31.2,10,10,2023-05-10T05:38:47,2023-05-10T19:35:45,0.68,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-11,30.1,16.9,24.2,28.2,16.9,23.6,-1.5,19.1,0,0,0,,0,0,31.7,13.6,300.6,1010.7,4.6,16,358.5,30.9,10,10,2023-05-11T05:37:53,2023-05-11T19:36:35,0.72,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-12,32.6,20.2,26.9,30.3,20.2,25.8,-2,15.5,0,0,0,,0,0,43,23.6,28.1,1011.7,3.3,16,361.4,31.2,10,10,2023-05-12T05:37:01,2023-05-12T19:37:25,0.75,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-13,33.2,23.2,28.7,30.8,23.2,27.4,-1.7,14.3,0,0,0,,0,0,55.4,35.3,352.7,1009.6,5.8,16,348.7,30.2,10,10,2023-05-13T05:36:10,2023-05-13T19:38:14,0.79,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-14,34.2,21.5,28.3,31.7,21.5,27.1,1.9,20.2,0,0,0,,0,0,40.9,20.7,114.3,1011.7,9,16,348.5,30.3,10,10,2023-05-14T05:35:20,2023-05-14T19:39:03,0.83,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-15,35.4,21.9,29.6,32.7,21.9,28.2,2.4,18.8,0,0,0,,0,0,24.1,20.6,45.3,1015.8,11.4,16,338.9,29.1,10,10,2023-05-15T05:34:32,2023-05-15T19:39:52,0.86,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-16,34.7,25.4,29.9,32.3,25.4,28.5,4.7,20.8,0,0,0,,0,0,69.9,38,338.7,1013.9,27.5,16,266,22.8,10,10,2023-05-16T05:33:45,2023-05-16T19:40:41,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-17,35.9,23.4,28.9,33.2,23.4,27.7,6.3,25.8,0,0,0,,0,0,66.6,27.7,356.1,1010.7,25.9,16,309.5,26.7,10,10,2023-05-17T05:33:00,2023-05-17T19:41:29,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLAS,E0607,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-18,36.5,22.7,29.6,33.8,22.7,28.3,5.5,23.5,0,0,0,,0,0,59.4,26.6,129,1009,10.1,16,340.5,29.3,10,10,2023-05-18T05:32:16,2023-05-18T19:42:17,0.97,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-19,35.7,24,29.8,33.4,24,28.5,6.6,23.9,0,0,0,,0,0,69.7,40.5,313.9,1012.1,18.3,16,315.8,27.2,10,10,2023-05-19T05:31:34,2023-05-19T19:43:04,0,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-20,33.9,23.8,28.3,31.8,23.8,27.5,9.5,31.9,0,0,0,,0,0,54.6,38.7,120,1015,24,16,323.6,27.9,10,10,2023-05-20T05:30:53,2023-05-20T19:43:51,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-21,34.9,22.6,29.1,32.5,22.6,27.9,7.4,27.7,0,0,0,,0,0,40.7,22.6,164.7,1012.6,11.2,16,336.7,28.9,10,10,2023-05-21T05:30:14,2023-05-21T19:44:37,0.07,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-22,35.4,24.3,30.5,32.8,24.3,29,5,21.4,0,0,0,,0,0,43.8,23.7,239.6,1009.1,16.5,16,319.4,27.5,10,10,2023-05-22T05:29:36,2023-05-22T19:45:23,0.1,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-23,35.6,24.1,30.4,32.8,24.1,28.9,3.6,20.1,0,0,0,,0,0,48.8,30.6,153.7,1006.7,10,16,265.5,23.1,10,10,2023-05-23T05:29:00,2023-05-23T19:46:08,0.13,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-24,34.6,24.1,29.9,32,24.1,28.3,-4.5,11.2,0,0,0,,0,0,49.4,31.7,189.5,1005,12.3,16,375.4,32.4,10,10,2023-05-24T05:28:26,2023-05-24T19:46:52,0.17,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-25,32.9,21.6,27.9,30.5,21.6,26.7,-4,12.9,0,0,0,,0,0,52.9,28.1,184.4,1004.3,12.7,16,320.4,27.9,10,10,2023-05-25T05:27:53,2023-05-25T19:47:36,0.2,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-26,31.6,18.5,26.2,29.5,18.5,25.3,-4.5,13.6,0,0,0,,0,0,40.6,24.2,166.4,1005.7,3.3,16,367.8,31.9,10,10,2023-05-26T05:27:22,2023-05-26T19:48:20,0.23,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-27,32.8,20.5,27.5,30.5,20.5,26.4,-1.6,15.4,0,0,0,,0,0,37.1,23,126.3,1007.7,3.1,15.9,356.9,30.8,10,10,2023-05-27T05:26:53,2023-05-27T19:49:02,0.25,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-28,34.3,21.8,29.1,31.7,21.8,27.7,-1.3,14.7,0,0,0,,0,0,43.6,26.4,159.7,1006.9,3.1,16,358.6,31.1,10,10,2023-05-28T05:26:25,2023-05-28T19:49:44,0.29,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-29,33.5,21.8,28.5,31.1,21.8,27.2,-1.8,14.5,0,0,0,,0,0,49,29.8,156.6,1007.9,5.4,16,361.9,31.3,10,10,2023-05-29T05:25:59,2023-05-29T19:50:25,0.33,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-30,32.2,21.6,27.7,29.9,21.6,26.5,-2.7,13.8,0,0,0,,0,0,44.2,24.1,156.9,1007.1,8.6,16,360.3,31.1,10,10,2023-05-30T05:25:35,2023-05-30T19:51:05,0.36,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
Las Vegas,2023-05-31,31.8,19.1,26.3,29.6,19.1,25.4,-1.1,17,0,0,0,,0,0,42.5,20.7,162.6,1004.2,11.9,16,334.7,28.9,10,10,2023-05-31T05:25:12,2023-05-31T19:51:44,0.39,Clear,Clear conditions throughout the day.,clear-day,"KLAS,CMP12,74614023112,KLSV,72386023169,KVGT,72484653123"
